latitude,longitude,Amenity
-36.08072125,146.9235104,Fuel Station
-36.06401227,146.9252469,Fuel Station
-36.0366675,146.9629659,Fuel Station
-36.0482066,146.9373882,Fuel Station
-36.0355749,146.9710097,Fuel Station
-36.0460254,146.9415778,Fuel Station
-36.0449464,146.9444847,Fuel Station
-35.5939401,146.5799575,Fuel Station
-36.2195029,148.1242032,Fuel Station
-35.690893,146.7213806,Fuel Station
-35.9545345,146.8890029,Fuel Station
-35.9795491,146.6281301,Fuel Station
-35.98156849,146.6388609,Fuel Station
-35.7207766,147.316315,Fuel Station
-35.7307813,147.3082551,Fuel Station
-35.71364619,147.3209289,Fuel Station
-36.0098766,146.3760476,Fuel Station
-35.9952791,146.3914074,Fuel Station
-35.9869943,146.0072704,Fuel Station
-32.9805058,141.6223949,Fuel Station
-34.1068648,141.9179114,Fuel Station
-33.386439,142.5707135,Fuel Station
-35.1142482,147.3740029,Fuel Station
-35.1027251,147.3680185,Fuel Station
-35.1023963,147.3683416,Fuel Station
-35.1267555,147.3545291,Fuel Station
-35.1302817,147.3418304,Fuel Station
-35.1173439,147.355781,Fuel Station
-35.1666659,147.3822027,Fuel Station
-35.122403,147.3919491,Fuel Station
-35.14079069,147.3755817,Fuel Station
-35.11531782,147.3571786,Fuel Station
-35.1141699,147.3740163,Fuel Station
-35.1161018,147.3509633,Fuel Station
-35.11911168,147.3682385,Fuel Station
-35.11850335,147.3639733,Fuel Station
-35.12143629,147.3894033,Fuel Station
-35.1355716,147.4426216,Fuel Station
-33.9809613,145.7091877,Fuel Station
-35.1935818,147.2456252,Fuel Station
-35.2074731,147.5138674,Fuel Station
-34.7688182,146.9220701,Fuel Station
-35.27731172,147.7358549,Fuel Station
-35.77292176,148.0110831,Fuel Station
-35.77699025,148.0111397,Fuel Station
-35.27051833,147.1171129,Fuel Station
-35.22156623,146.7179669,Fuel Station
-35.22207508,146.7124519,Fuel Station
-35.5182196,147.0364493,Fuel Station
-35.519037,147.036471,Fuel Station
-35.7649991,146.9010361,Fuel Station
-35.7655574,146.9012606,Fuel Station
-35.6679513,147.0373116,Fuel Station
-35.6744411,147.0359257,Fuel Station
-34.8590842,147.5783964,Fuel Station
-34.85732072,147.5861037,Fuel Station
-34.2852755,146.5738218,Fuel Station
-34.3569242,146.8998429,Fuel Station
-34.3568379,146.8974692,Fuel Station
-34.348243,147.2206787,Fuel Station
-34.4432469,147.531881,Fuel Station
-34.44572825,147.5337303,Fuel Station
-33.8418182,146.2606928,Fuel Station
-33.8753668,146.6230454,Fuel Station
-33.6386085,146.971373,Fuel Station
-33.9254213,147.2562012,Fuel Station
-33.9264516,147.2448155,Fuel Station
-33.299183,146.3699771,Fuel Station
-33.29322728,146.372477,Fuel Station
-33.491033,145.5378987,Fuel Station
-33.4877453,145.533029,Fuel Station
-34.2560969,146.0615373,Fuel Station
-34.74745271,146.5500667,Fuel Station
-34.76141042,146.5403727,Fuel Station
-34.8167229,147.1998214,Fuel Station
-34.5557568,146.4099776,Fuel Station
-34.55002796,146.3990751,Fuel Station
-34.55138989,146.399196,Fuel Station
-34.5939678,145.9925589,Fuel Station
-34.8061008,145.8827853,Fuel Station
-35.2120175,144.8157605,Fuel Station
-35.812959,144.9024593,Fuel Station
-35.5229293,144.9808377,Fuel Station
-35.5236257,144.9806794,Fuel Station
-35.526445,144.9752064,Fuel Station
-35.52734065,144.9618799,Fuel Station
-34.5201701,144.838101,Fuel Station
-34.5201442,144.8396631,Fuel Station
-34.512791,144.8426296,Fuel Station
-34.4760333,144.301389,Fuel Station
-34.507701,144.8433752,Fuel Station
-35.6559712,145.8012396,Fuel Station
-35.6645401,145.8161688,Fuel Station
-35.6487853,145.5730453,Fuel Station
-35.6455422,145.5749494,Fuel Station
-35.6340258,145.5814082,Fuel Station
-35.8107417,145.5608069,Fuel Station
-35.80809014,145.5601333,Fuel Station
-34.6675607,143.5654064,Fuel Station
-34.659987,143.560479,Fuel Station
-34.6394303,143.5634499,Fuel Station
-34.6378314,143.5617076,Fuel Station
-34.6319624,143.5536748,Fuel Station
-35.35904341,145.7396203,Fuel Station
-35.35558806,145.7248403,Fuel Station
-35.36069553,145.719081,Fuel Station
-35.35607084,145.729054,Fuel Station
-34.09569814,142.0403986,Fuel Station
-35.30006721,148.2242746,Fuel Station
-35.30252418,148.2021039,Fuel Station
-35.30251211,148.2022292,Fuel Station
-35.29589722,148.212906,Fuel Station
-35.31132731,148.2307527,Fuel Station
-34.0106776,147.7934419,Fuel Station
-35.0042426,148.1110426,Fuel Station
-35.0635404,148.1032977,Fuel Station
-35.08203234,148.0943169,Fuel Station
-34.822321,148.3431651,Fuel Station
-35.5184505,148.1461061,Fuel Station
-35.5195707,148.1460262,Fuel Station
-36.1064809,144.7505758,Fuel Station
-36.10815893,144.7528529,Fuel Station
-36.11114193,144.7549022,Fuel Station
-35.0890031,144.0344694,Fuel Station
-35.02806249,143.3363439,Fuel Station
-34.57542,142.7453814,Fuel Station
-34.1707252,142.1815318,Fuel Station
-34.17378502,142.1930649,Fuel Station
-33.8396007,150.6494787,Fuel Station
-33.8743949,150.6185099,Fuel Station
-33.8641478,150.6406894,Fuel Station
-33.87536169,150.6893005,Fuel Station
-33.88397056,150.6942241,Fuel Station
-33.78876004,150.6677723,Fuel Station
-33.87439268,150.6186097,Fuel Station
-33.7598563,150.7263323,Fuel Station
-33.7458027,150.7410482,Fuel Station
-33.7467477,150.7428685,Fuel Station
-33.7549674,150.7129769,Fuel Station
-33.74066863,150.717173,Fuel Station
-33.76830659,150.7565742,Fuel Station
-33.76800613,150.758521,Fuel Station
-33.76745436,150.7582914,Fuel Station
-33.68966735,150.7274793,Fuel Station
-33.7429542,150.655982,Fuel Station
-33.7428058,150.6548524,Fuel Station
-33.7524747,150.6911241,Fuel Station
-33.7537324,150.6530863,Fuel Station
-33.7306173,150.6954537,Fuel Station
-33.7540322,150.7045336,Fuel Station
-33.7672896,150.7025577,Fuel Station
-33.7465319,150.6760605,Fuel Station
-33.74385115,150.6924849,Fuel Station
-33.74376985,150.6922205,Fuel Station
-33.77729733,150.7108306,Fuel Station
-33.77014435,150.6740289,Fuel Station
-33.76975822,150.6764688,Fuel Station
-33.76673114,150.6796591,Fuel Station
-33.74283656,150.6929127,Fuel Station
-33.74265524,150.6929791,Fuel Station
-33.74293837,150.6927063,Fuel Station
-33.8903205,150.6188211,Fuel Station
-33.5993642,150.7515138,Fuel Station
-33.600541,150.7513157,Fuel Station
-33.578776,150.7181019,Fuel Station
-33.5800257,150.7201688,Fuel Station
-33.5830698,150.7224568,Fuel Station
-33.5780245,150.7182222,Fuel Station
-33.6168188,150.8341586,Fuel Station
-33.6116895,150.8124003,Fuel Station
-33.586834,150.8597358,Fuel Station
-33.6057671,150.8232705,Fuel Station
-33.6152564,150.8335443,Fuel Station
-33.3654634,150.7094352,Fuel Station
-33.6083306,150.7891749,Fuel Station
-33.5457471,150.7945788,Fuel Station
-33.508343,150.8763103,Fuel Station
-33.6370145,150.7859133,Fuel Station
-33.5508024,150.6828291,Fuel Station
-33.5510174,150.6911466,Fuel Station
-33.4983544,150.521814,Fuel Station
-33.788264,150.7716366,Fuel Station
-33.7609849,150.7807476,Fuel Station
-33.7780506,150.7718215,Fuel Station
-33.7813546,150.77121,Fuel Station
-33.76001011,150.7816144,Fuel Station
-33.7376056,150.8530919,Fuel Station
-33.74476309,150.8368683,Fuel Station
-33.71904849,150.8449357,Fuel Station
-33.71963429,150.8451322,Fuel Station
-33.75362948,150.8404,Fuel Station
-33.73758622,150.8533543,Fuel Station
-33.73542781,150.8366771,Fuel Station
-33.7276493,150.8967943,Fuel Station
-33.6664201,150.8010469,Fuel Station
-33.6499021,150.8627495,Fuel Station
-33.664645,150.7995142,Fuel Station
-33.6780831,150.8634736,Fuel Station
-33.664568,150.8547622,Fuel Station
-33.6763425,150.8668158,Fuel Station
-33.6970902,150.8328538,Fuel Station
-33.5938063,150.9164631,Fuel Station
-33.71573874,150.8426588,Fuel Station
-33.72137494,150.8398555,Fuel Station
-33.71627089,150.8446324,Fuel Station
-33.65593909,150.8722703,Fuel Station
-33.780271,150.8502796,Fuel Station
-33.7822834,150.8286588,Fuel Station
-33.8015843,150.8859767,Fuel Station
-33.80247,150.8829144,Fuel Station
-33.8112291,150.8499891,Fuel Station
-33.79278163,150.8705277,Fuel Station
-33.81159128,150.8498933,Fuel Station
-33.81120525,150.8496909,Fuel Station
-33.7729178,150.8762705,Fuel Station
-33.74793545,150.8797471,Fuel Station
-33.7292949,150.921773,Fuel Station
-33.72418085,150.9388147,Fuel Station
-33.7446777,150.8105307,Fuel Station
-33.7648956,150.8255348,Fuel Station
-33.7367203,150.7983804,Fuel Station
-33.7686731,150.818613,Fuel Station
-33.7781823,150.8080637,Fuel Station
-33.78210985,150.8244065,Fuel Station
-33.78806144,150.8495927,Fuel Station
-33.7654554,150.6215768,Fuel Station
-33.7459497,150.6224655,Fuel Station
-33.7463123,150.613526,Fuel Station
-33.7450517,150.6107535,Fuel Station
-33.7451172,150.6109233,Fuel Station
-33.3849376,150.9860427,Fuel Station
-33.7065082,150.5268071,Fuel Station
-33.6941312,150.5476215,Fuel Station
-33.69413607,150.5373896,Fuel Station
-33.6823392,150.6000928,Fuel Station
-33.7017648,150.5819144,Fuel Station
-33.7211358,150.4520913,Fuel Station
-33.6784402,150.2822205,Fuel Station
-33.7070986,150.3169858,Fuel Station
-33.70691342,150.3066955,Fuel Station
-33.71136337,150.3600995,Fuel Station
-33.72198989,150.4260357,Fuel Station
-33.6337524,150.2850077,Fuel Station
-33.6375372,150.2852049,Fuel Station
-33.5844474,150.2464844,Fuel Station
-33.7034598,149.8545732,Fuel Station
-33.7048372,149.8604864,Fuel Station
-33.3974128,150.0834884,Fuel Station
-33.4835263,150.1410327,Fuel Station
-33.4810189,150.1626375,Fuel Station
-33.5057938,150.1239844,Fuel Station
-33.4799803,150.1368777,Fuel Station
-33.48322199,150.15317,Fuel Station
-33.45236554,150.1175527,Fuel Station
-33.6514437,149.072514,Fuel Station
-33.836287,148.6927023,Fuel Station
-33.83506109,148.6790885,Fuel Station
-33.83449367,148.6733509,Fuel Station
-33.83385587,148.687254,Fuel Station
-33.4174511,149.569145,Fuel Station
-33.4864584,149.5469277,Fuel Station
-33.1410794,149.6934532,Fuel Station
-33.4181767,149.5681914,Fuel Station
-33.418278,149.6062958,Fuel Station
-33.4309063,149.5783338,Fuel Station
-33.4149202,149.6537703,Fuel Station
-33.4205194,149.577641,Fuel Station
-33.41899831,149.6024929,Fuel Station
-33.41698305,149.5847957,Fuel Station
-33.41923151,149.6076893,Fuel Station
-33.41591613,149.5830387,Fuel Station
-33.41983223,149.6176977,Fuel Station
-33.41640029,149.5843238,Fuel Station
-33.42038081,149.5817531,Fuel Station
-33.41911048,149.5677567,Fuel Station
-33.44675308,149.8291741,Fuel Station
-33.42274244,149.6485931,Fuel Station
-33.42125025,149.6243813,Fuel Station
-33.6718084,149.0390711,Fuel Station
-33.526395,149.2579523,Fuel Station
-33.5270844,149.2446806,Fuel Station
-33.52800561,149.2565491,Fuel Station
-33.2895013,149.1085828,Fuel Station
-33.2912806,149.1100505,Fuel Station
-33.2800883,149.0871802,Fuel Station
-33.308716,149.1063527,Fuel Station
-33.3468801,149.1623062,Fuel Station
-33.2587297,149.1136687,Fuel Station
-33.28269488,149.0959599,Fuel Station
-33.28308553,149.0941023,Fuel Station
-33.28445441,149.105363,Fuel Station
-33.8954719,148.1630297,Fuel Station
-33.8957792,148.1652023,Fuel Station
-33.8943476,148.1578799,Fuel Station
-32.806428,149.0766758,Fuel Station
-32.5487147,148.9407054,Fuel Station
-32.5624741,148.9432128,Fuel Station
-32.5584071,148.9447219,Fuel Station
-32.2261852,148.2387504,Fuel Station
-32.2265434,148.2400251,Fuel Station
-32.2357938,148.2455737,Fuel Station
-32.0327486,147.9855764,Fuel Station
-31.6951952,147.8405817,Fuel Station
-31.6967001,147.8405159,Fuel Station
-31.5608037,147.1914991,Fuel Station
-31.5632651,147.2000824,Fuel Station
-31.7030734,148.6787886,Fuel Station
-31.7255433,148.6531893,Fuel Station
-31.7103214,148.6542794,Fuel Station
-31.70891941,148.671573,Fuel Station
-31.71710348,148.6582947,Fuel Station
-31.33268785,148.4733977,Fuel Station
-30.9531765,148.3826092,Fuel Station
-30.9437773,148.374805,Fuel Station
-32.2532388,148.6031157,Fuel Station
-32.2549357,148.6119375,Fuel Station
-32.2550478,148.612626,Fuel Station
-32.2545726,148.6127266,Fuel Station
-32.2563908,148.6325919,Fuel Station
-32.2416561,148.585395,Fuel Station
-32.2484207,148.5926282,Fuel Station
-32.2474929,148.5934299,Fuel Station
-32.2434483,148.6091467,Fuel Station
-32.2442805,148.6112263,Fuel Station
-32.2564102,148.6226869,Fuel Station
-32.2329869,148.6118064,Fuel Station
-32.25457952,148.6317443,Fuel Station
-32.2443588,148.6121621,Fuel Station
-31.0276776,146.7128393,Fuel Station
-31.547028,146.7260178,Fuel Station
-30.4631799,147.6908808,Fuel Station
-29.6351562,147.678112,Fuel Station
-30.0192867,148.1173506,Fuel Station
-30.0323055,148.1143208,Fuel Station
-29.5440371,148.5763182,Fuel Station
-29.4292573,147.9747308,Fuel Station
-29.4291421,147.9799687,Fuel Station
-29.452545,147.9816482,Fuel Station
-31.49735,145.83481,Fuel Station
-31.4974635,145.8360868,Fuel Station
-31.496591,145.827444,Fuel Station
-31.558516,143.3775114,Fuel Station
-31.653304,144.2682098,Fuel Station
-31.5623595,143.3761392,Fuel Station
-30.8523335,143.0895934,Fuel Station
-31.5583728,143.3776775,Fuel Station
-29.96160686,146.8611632,Fuel Station
-30.0835386,145.9471669,Fuel Station
-30.0948454,145.9414591,Fuel Station
-29.7028757,144.1488811,Fuel Station
-30.0895483,145.9448018,Fuel Station
-31.8232514,149.1218354,Fuel Station
-31.8225587,149.1193934,Fuel Station
-31.8201549,149.7255297,Fuel Station
-31.8274472,149.7156756,Fuel Station
-32.0164014,149.398505,Fuel Station
-32.0163907,149.3880414,Fuel Station
-33.4097781,150.0655182,Fuel Station
-33.3531295,149.9802891,Fuel Station
-32.8574297,149.9705467,Fuel Station
-32.8552455,149.9703503,Fuel Station
-32.4164721,150.114614,Fuel Station
-32.7955118,149.9711375,Fuel Station
-32.79914629,149.9706875,Fuel Station
-32.5934759,149.5884021,Fuel Station
-32.6104721,149.6015364,Fuel Station
-32.6113271,149.6027067,Fuel Station
-32.5942878,149.5876897,Fuel Station
-32.3611817,149.9498558,Fuel Station
-32.5953922,149.588075,Fuel Station
-32.606794,149.5998498,Fuel Station
-32.3573183,149.5350706,Fuel Station
-33.1856108,148.6923396,Fuel Station
-33.09024726,148.8695653,Fuel Station
-32.753925,148.6480164,Fuel Station
-32.7271181,148.1924148,Fuel Station
-32.7266989,148.191768,Fuel Station
-32.569767,148.2217307,Fuel Station
-33.1424717,148.1846488,Fuel Station
-33.1336162,148.1752254,Fuel Station
-33.1333029,148.1737696,Fuel Station
-33.1383912,148.2348132,Fuel Station
-33.1431381,148.1707124,Fuel Station
-33.3635005,148.0226892,Fuel Station
-33.3867379,148.009714,Fuel Station
-33.3817014,148.0102705,Fuel Station
-33.381086,148.0110364,Fuel Station
-33.3867744,148.0096772,Fuel Station
-33.38142331,148.0110628,Fuel Station
-33.38133733,148.0102238,Fuel Station
-33.38674953,148.0097472,Fuel Station
-32.3578498,147.5074047,Fuel Station
-32.24414398,147.3550323,Fuel Station
-33.0886754,147.14687,Fuel Station
-32.9009641,144.3017783,Fuel Station
-32.9008623,144.3017163,Fuel Station
-32.3888305,142.413556,Fuel Station
-31.7797571,142.2271932,Fuel Station
-31.9619291,141.4491856,Fuel Station
-29.4301801,142.011183,Fuel Station
-29.4356331,142.0097718,Fuel Station
-29.4296629,142.0116426,Fuel Station
-30.6103347,141.9667363,Fuel Station
-32.0782546,141.0015743,Fuel Station
-31.9498657,141.4752762,Fuel Station
-31.9551625,141.4658797,Fuel Station
-31.95147397,141.4536879,Fuel Station
-31.95153523,141.4538113,Fuel Station
-35.91242016,145.6903255,Fuel Station
-28.93204682,151.926106,Fuel Station
