station_id,road_name,suburb,cardinal_direction_name,classification_type,year,period,traffic_count,wgs84_latitude,wgs84_longitude,Heavy traffic 2021
94145,Kings Highway,Carwoola,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,415,-35.339401,149.311569,472
94146,Captains Flat Road,Carwoola,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,113,-35.355812,149.27124,129
94170,Grabben Gullen Road,Gunning,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,39,-34.76387,149.285614,44
94174,Nangus Road,Nangus,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,38,-35.087337,148.042816,42
94176,Gocup Road,South Gundagai,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,270,-35.118927,148.10054,298
94184,Barton Highway,Wallaroo,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,946,-35.158669,149.061523,1055
94222,Lachlan Valley Way,Koorawatha,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,140,-34.071411,148.732193,156
94225,Sutton Road,Sutton,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,119,-35.167866,149.253357,135
94227,Gundaroo Road,Lade Vale,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,34,-34.851803,149.244156,39
94245,Dalton Road,Dalton,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,15,-34.730106,149.187088,17
94260,Olympic Highway,Young,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,215,-34.28100204,148.3635712,240
94264,Henry Lawson Way,Grenfell,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,66,-34.054626,148.236755,74
94270,Muttama Road,Cootamundra,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,176,-34.721787,148.046356,194
94271,Murringo Road,Boorowa,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2007,ALL DAYS,262,-34.434212,148.712891,301
94290,Willis Street,Crookwell,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,40,-34.456364,149.453873,46
94296,Goulburn Street,Crookwell,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,100,-34.464546,149.478699,114
94342,Albury Street,Harden,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,358,-34.558098,148.379456,399
94366,Wee Jasper Road,Yass,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,52,-34.859917,148.916382,60
94445,Barton Highway,Murrumbateman,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,796,-34.982334,149.025269,888
94453,Nerriga Road,Braidwood,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,36,-35.413334,149.810486,41
94455,Junction Point Road,Crooked Corner,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,16,-34.239105,149.338043,18
94470,Tarago Road,Lake George,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,57,-35.188198,149.540726,65
94472,Victoria Street,Goulburn,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,315,-34.737209,149.724121,358
94476,Olympic Highway,Wallendbeen,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,321,-34.561783,148.128342,358
94479,Bungendore Road,Bywong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,63,-35.15517,149.339096,72
94484,Kings Highway,Braidwood,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,157,-35.450745,149.814087,179
94487,Gundagai Road,Cootamundra,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2012,ALL DAYS,201,-34.653706,148.034058,220
94488,Laggan Road,Crookwell,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,50,-34.444576,149.481934,57
94495,Braidwood Road,Goulburn,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,146,-34.771706,149.712036,166
94499,Collector Road,Gunning,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,52,-34.788914,149.273224,59
94500,Gundaroo Road,Gunning,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,37,-34.79076,149.253738,42
94501,Dalton Road,Gunning,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,19,-34.777737,149.256027,22
94502,Jugiong Road,Murrumburrah,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,83,-34.570393,148.354233,93
94508,Kings Highway,Larbert,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,228,-35.342522,149.738113,259
94509,Braidwood Road,Mount Fairy,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,64,-35.12981,149.656128,73
94511,Lachlan Valley Way,Bowning,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2012,ALL DAYS,249,-34.663414,148.818375,272
94512,Murringo Road,Boorowa,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,82,-34.378304,148.597214,91
94514,Burley Griffin Way,Cootamundra,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,153,-34.50581,148.052261,171
94803,Taralga Road,Tarlo,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,67,-34.606853,149.801086,76
94805,Queen Street,Binda,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,41,-34.335678,149.368362,47
94807,Cooma Road,Bendoura,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2006,ALL DAYS,21,-35.550861,149.649353,24
94808,Macs Reef Road,Bywong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,150,-35.184681,149.29776,171
95021,Sturt Highway,Darlington Point,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,331,-34.675236,146.218658,369
95030,Sturt Highway,Tarcutta,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,801,-35.218132,147.780441,894
95033,Hume Highway,Little Billabong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,1919,-35.580139,147.532364,2141
95042,Riverina Highway,Splitters Creek,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,104,-36.060165,146.837402,116
95045,Riverina Highway,Howlong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,131,-35.966591,146.599655,146
95048,Riverina Highway,Hopefield,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,220,-35.946468,146.42334,245
95051,Riverina Highway,Hopefield,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,245,-35.94038,146.413803,271
95060,Sturt Highway,Forest Hill,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,950,-35.152481,147.476913,1060
95062,Sturt Highway,Ashmont,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,1310,-35.122372,147.325088,1447
95064,Sturt Highway,Moorong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,614,-35.123631,147.308487,685
95065,Olympic Highway,Moorong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,620,-35.129936,147.315399,692
95066,Sturt Highway,Collingullie,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2006,ALL DAYS,638,-35.090866,147.138534,741
95070,Sturt Highway,Collingullie,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2006,ALL DAYS,455,-35.079506,147.100006,528
95072,Sturt Highway,Galore,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,489,-34.990955,146.7426,546
95073,Sturt Highway,Gillenbah,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,646,-34.763397,146.54335,714
95077,Newell Highway,Gillenbah,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,489,-34.763302,146.534622,540
95078,Sturt Highway,Gillenbah,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,330,-34.762707,146.534653,368
95079,Newell Highway,Morundah,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,487,-34.929657,146.317154,543
95081,Newell Highway,Narrandera,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2007,ALL DAYS,548,-34.738258,146.578354,630
95083,Newell Highway,Grong Grong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,527,-34.728039,146.783066,588
95084,Newell Highway,Ardlethan,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,501,-34.411903,146.874725,559
95085,Newell Highway,Ardlethan,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,540,-34.401379,146.887878,602
95087,Newell Highway,Beckom,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2006,ALL DAYS,617,-34.343903,147.075897,716
95090,Newell Highway,Caragabal,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,716,-33.76149,147.521133,799
95093,Mid Western Highway,West Wyalong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2006,ALL DAYS,135,-33.913654,147.170181,157
95098,Newell Highway,Mirrool,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,466,-34.309448,147.090439,520
95104,Snowy Mountains Highway,Tumut,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,96,-35.327759,148.23764,107
95107,Batlow Road,Gilmore,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,244,-35.344528,148.167923,270
95108,Snowy Mountains Highway,Gadara,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,569,-35.330109,148.164673,629
95133,Olympic Highway,Table Top,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,119,-35.918716,147.001556,133
95137,Olympic Highway,Brucedale,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,454,-35.019356,147.417313,501
95138,Olympic Highway,Yathella,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,398,-34.874378,147.498596,444
95140,Olympic Highway,Old Junee,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,69,-34.866169,147.512405,76
95141,Olympic Highway,Junee,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,237,-34.854855,147.586655,264
95149,Goldfields Way,Barmedman,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,288,-34.030842,147.31752,334
95151,Goldfields Way,Barmedman,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,271,-34.154148,147.388718,302
95154,Goldfields Way,Temora,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2007,ALL DAYS,272,-34.43811,147.529999,313
95163,Goldfields Way,Old Junee,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,359,-34.81559,147.532242,397
95174,Sturt Highway,Forest Hill,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,1140,-35.143894,147.457504,1259
95176,Holbrook Road,Rowan,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2007,ALL DAYS,70,-35.19231,147.328308,80
95186,Gocup Road,Tumut,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,275,-35.288662,148.207947,304
95188,Grahamstown Road,Adelong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,52,-35.301952,148.056839,58
95190,Wondalga Road,Wondalga,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,129,-35.395973,148.110474,144
95191,Batlow Road,Batlow,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,132,-35.495914,148.151977,146
95195,Wagga Road,Tumbarumba,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2012,ALL DAYS,142,-35.768288,147.963791,155
95202,Mundowy Lane,Collingullie,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,27,-35.069973,147.111801,30
95204,Lockhart Road,Belfrayden,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,149,-35.116753,147.053848,165
95208,Urana Street,Lockhart,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,63,-35.224461,146.711258,73
95211,Brookong Creek Road,Urana,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,167,-35.3344,146.271027,186
95224,Lake Road,Girral,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,36,-33.695034,147.066223,40
95227,Newell Highway,Ardlethan,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,591,-34.355953,146.913406,659
95231,Ardlethan Road,Ardlethan,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,53,-34.417034,146.886871,59
95233,Canola Way,Grong Grong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,90,-34.742561,146.796295,99
95240,Irrigation Way,Leeton,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,435,-34.540688,146.369308,481
95244,Irrigation Way,Widgelli,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,163,-34.353817,146.214874,182
95246,Irrigation Way,Widgelli,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,155,-34.332764,146.145615,173
95255,Kidman Way,Tabbita,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,105,-34.110081,145.854813,117
95269,Milvale Road,Milvale,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2012,ALL DAYS,83,-34.309788,147.81366,91
95271,Tumbarumba Road,Alfredtown,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,81,-35.17194,147.515549,90
95281,Mid Western Highway,Weethalle,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,109,-33.883633,146.684067,122
95289,Tallimba Road,West Wyalong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2012,ALL DAYS,514,-33.928139,147.176712,562
95299,Burley Griffin Way,Ardlethan,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,180,-34.356014,146.88974,201
95301,Coolamon Road,Coolamon,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,129,-34.890312,147.26326,142
95302,Burley Griffin Way,Barellan,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,202,-34.278732,146.551498,225
95306,Gundagai Road,Eurongilly,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,28,-34.981071,147.836288,31
95308,Irrigation Way,Cudgel,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,297,-34.691673,146.489822,331
95309,Rankins Springs Road,Myall Park,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,61,-34.127449,146.107574,68
95317,Kidman Way,Willbriggie,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,252,-34.465817,146.016357,281
95326,Lockhart Road,Galore,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,75,-35.005516,146.752686,84
95335,Cocketgedong Road,Urana,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,65,-35.333248,146.245651,72
95336,Urana-Lockhart Road,Lockhart,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,111,-35.242031,146.668549,123
95338,Munyaplah Boundary Road,Walbundrie,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,54,-35.561646,146.703033,60
95349,Riverina Highway,Savernake,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,86,-35.718269,145.982407,95
95363,Melbourne Street,Mulwala,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,296,-36.00296,146.003143,344
95364,Tocumwal Road,Mulwala,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,65,-35.970558,146.009125,73
95367,Weir Road,Mulwala,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,97,-36.006641,145.998398,110
95370,Spring Drive,Mulwala,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,109,-35.995384,146.101807,122
95371,Snowy Mountains Highway,Talbingo,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,70,-35.562935,148.312469,78
95373,West Wyalong Condobolin Road,Girral,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,57,-33.710545,147.081848,64
95374,Kidman Way,Griffith,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,296,-34.283184,146.00856,330
95377,Newell Highway,Wyalong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2007,ALL DAYS,772,-33.92514,147.25563,887
95380,Whitton Stock Route Road,Widgelli,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,51,-34.335247,146.218277,57
95388,Burley Griffin Way,Ariah Park,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,157,-34.361832,147.227005,175
95391,Mary Gilmore Way,Ariah Park,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,60,-34.360863,147.208435,70
95393,Goldfields Way,Temora,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,363,-34.498222,147.507584,401
95395,Burley Griffin Way,Springdale,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,226,-34.476021,147.779144,250
95404,Ardlethan Road,Ganmain,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,128,-34.708237,147.114075,141
95423,Hume Highway,Tarcutta,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,1913,-35.296635,147.710663,2221
95425,Tumbarumba Road,Kyeamba,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,78,-35.462181,147.622376,87
95431,Little Billabong Road,Little Billabong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,85,-35.588886,147.539398,95
95432,Holbrook Road,Mangoplah,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,84,-35.363415,147.262299,93
95435,Olympic Highway,Culcairn,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2007,ALL DAYS,522,-35.61998,147.044113,600
95437,Holbrook Wagga Road,Holbrook,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,65,-35.676247,147.327881,73
95443,Culcairn Holbrook Road,Morven,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,94,-35.656525,147.107559,105
95445,Culcairn Holbrook Road,Holbrook,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,68,-35.708405,147.282913,76
95456,Olympic Highway,Gerogery,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,632,-35.823685,146.993912,734
95458,Urana Road,Jindera,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,302,-35.991581,146.898407,337
95460,Jindera-Walla Walla Road,Jindera,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,60,-35.936092,146.886673,67
95462,Walbundrie Road,Walla Walla,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,78,-35.702808,146.862793,87
95465,Urana Road,Burrumbuttock,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,92,-35.796322,146.786392,102
95467,River Road,Howlong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,173,-35.987396,146.621841,191
95468,Riverina Highway,Lake Hume Village,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,73,-36.088005,147.036148,81
95470,Riverina Highway,Lake Hume Village,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,55,-36.090073,147.058472,61
95473,Tumbarumba Road,Kyeamba,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,64,-35.430229,147.609772,71
95475,Bowna Road,Bowna,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2006,ALL DAYS,2144,-35.942879,147.125092,2489
95478,Adelong Road,Tumblong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,35,-35.191803,148.027573,39
95492,Tumbarumba Road,Carabost,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,180,-35.557957,147.667786,199
95506,Batlow Road,Tumbarumba,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,184,-35.714962,148.04779,205
95507,Tooma Road,Burra,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,57,-35.827896,148.059219,64
95525,Alpine Way,Bringenbrong,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,36,-36.171692,148.035171,40
95542,Colin Knott Drive,Wagga Wagga,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,930,-35.095001,147.347794,1038
95551,Olympic Highway,The Rock,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,549,-35.271656,147.121231,613
95568,Irrigation Way,Narrandera,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,314,-34.743385,146.537491,350
95571,Masons Hill Road,Tumbarumba,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2012,ALL DAYS,200,-35.770786,147.990723,219
95602,Bridge Road,Corowa,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,99,-36.003658,146.393921,110
95604,Federation Avenue,Corowa,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,184,-36.003418,146.382752,205
95605,Canola Way,Old Junee,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2011,ALL DAYS,71,-34.836147,147.511017,78
95606,Spring Drive,Corowa,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,114,-36.010723,146.371323,127
95610,Yanco Avenue,Leeton,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,242,-34.566723,146.410828,270
95611,Cowabbie Street,Coolamon,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,113,-34.808632,147.1978,126
95618,Wade Street,Coolamon,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2010,ALL DAYS,79,-34.816692,147.201294,88
95651,Selwyn Street,Adelong,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,95,-35.320045,148.066544,105
95826,Federation Way,Daysdale,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2011,ALL DAYS,130,-35.648388,146.306885,144
95847,Kywong-Howlong Road,Brocklesby,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,61,-35.813152,146.684021,68
95848,Olympic Highway,Gerogery,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2010,ALL DAYS,496,-35.879559,146.998672,553
96001,Nyngan Road,Cobar,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,122,-31.499525,145.847122,137
96036,Castlereagh Highway,Coonamble,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,126,-30.994934,148.379807,142
96041,Castlereagh Highway,Coonamble,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,87,-30.877901,148.340988,98
96044,Castlereagh Highway,Walgett,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,75,-30.094719,148.104599,85
96047,Oxley Highway,Snakes Plain,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,106,-31.807268,147.740875,119
96052,Mitchell Highway,Mullengudgery,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,173,-31.675589,147.410492,195
96066,Gwydir Highway,Collarenebri,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,110,-29.565931,148.536148,124
96068,Gwydir Highway,Walgett,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,110,-29.905651,148.178925,124
96070,Kamilaroi Highway,Walgett,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,98,-30.001989,148.034653,110
96081,Mitchell Highway,Bourke,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,44,-30.149391,145.981811,50
96087,Kidman Way,Cobar,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,111,-31.431265,145.860062,125
96088,Kidman Way,Cobar,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,116,-31.500614,145.845138,132
96089,Kidman Way,Cobar,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2008,ALL DAYS,61,-31.559261,145.886246,69
96123,Gwydir Highway,Collarenebri,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,108,-29.54875,148.636215,122
96180,Kamilaroi Highway,Bourke,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2009,ALL DAYS,97,-30.096804,145.991592,109
96227,Kamilaroi Highway,Brewarrina,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,108,-29.92271,146.930557,123
96250,Castlereagh Highway,Walgett,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,66,-29.907001,148.160187,74
96254,Castlereagh Highway,Lightning Ridge,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,37,-29.446571,147.921829,42
96269,Kamilaroi Highway,Brewarrina,EASTBOUND AND WESTBOUND,HEAVY VEHICLES,2008,ALL DAYS,113,-29.951662,146.76619,129
96324,Castlereagh Highway,Walgett,NORTHBOUND AND SOUTHBOUND,HEAVY VEHICLES,2009,ALL DAYS,190,-30.006718,148.133957,214
